idx,Output,Hypothesis,Entropy,Errors,Bridging score,3,2,1
2081,Preventing tree roots can decrease the amount of nutrients in soil.,Planting trees prevents soil from washing away.,0.005282868763,0,0.02,,,
2082,"If something hot is exposed to the air, then the heat will transfer to the handle.","If a pot become hot, then the handle of the pot will become hot.",0.02773863972,0,0.25,,,
2083,Mitosis produces cells with the same characteristics as the parent cell and meiosis produces cells that are different characteristics from the parent cells.,Mitosis produces cells that are identical to the parent cell and meiosis produces cells that are different from the parent cell.,0.4840990793,0,0.95,,,
2084,A person looking out a window in the day and looking into the dark room is two different things.,The person outside cannot see the person in the dark room.,0.004480128442,0,0.07,,,
2085,The candle will burn longer if it is on fire and left out in the open.,The candle left out in the open stay burning the longest.,0.4299568537,0,0.48,,,
2086,A bacterium can break down dead organisms and recycle nutrients to the soil through decomposition.,Bacteria causes soil to become more fertile by breaking down dead plants and animals.,0.0576120023,0,0.00,,,
2087,"To cause the formation of soil, means to break down.",Lichens breaking down rocks can form soil.,0.006375705179,0,0.00,,,
2088,A lion and a gorilla are both animals.,Lions eating zebras is an example of inherited characteristic.,0.004783111042,0,0.00,,,
2089,Ocean animals used to live in the grand canyon.,The grand canyon used to be covered by oceans in the past.,0.9275914402,0,0.97,N,,
2090,"The amount of water in an environment increases, and the population of organisms using those resources will increase and a flood will occur.",A flood may cause the population of salamander to increase in an environment.,0.003479865571,0,0.00,,,
2091,A cell wall and bark are used to protect the trunk of a tree.,A cell wall has a similar function to the bark of a tree.,0.1626644055,0,0.63,,,
2092,A landslide can move rocks downhill from bodies of water caused by increased amount of water.,A landslide after a rainstorm can move rocks downhill from the mountain.,0.002462544254,0,0.00,,,
2093,Food can be used for healing by providing energy through food.,Energy for healing comes from food.,0.04414281929,0,1.00,,,
2094,Wings are required by birds to move through air.,An example of an adaptation for flight in birds is feathers / wings / hollow bones.,0.01818972474,0,0.31,,,
2095,If a thermal conductor is exposed to a pot then that conductor may become hot.,"If a pot become hot, then the handle of the pot will become hot.",0.004674667939,0,0.01,,,
2096,Fossil fuel is made of chemical energy.,Chemical energy can be found in fossil fuels.,0.007894795414,0,1.00,,,
2097,Students are classifying leaves by their properties.,Students are classifying the leaves by their properties.,0.110117695,0,0.99,,,
2098,Composition is used to describe the sedimentary / metamorphic / igneous characteristics of a rock.,"Rocks are classified as igneous, sedimentary, or metamorphic based on how they are formed.",0.0753223472,0,0.18,,,
2099,The reproduction of somatic cells from the same multicellular organism produces two somatic cell with the same number of chromosomes.,The number of chromosomes of two somatic cells will most likely be the same.,0.2195532025,0,0.06,,,
2100,Oxygen combining with hydrogen will form water.,Oxygen combining with hydrogen will form water.,0.09537714711,0,0.99,,,
2101,A bacterium breaks down dead organisms.,Bacteria causes soil to become more fertile by breaking down dead plants and animals.,0.0104013454,0,0.00,,,
2102,Revolving around a comet is an example of an object in an elliptical orbit around the earth.,Comets are the kind of celestial object that has a highly elliptical orbit and has a period of over 1000 years.,0.002871562797,0,0.00,,,
2103,Humans changing a meadow causes the rabbit population to decrease in that meadow.,Humans / farmers planting fruit trees in a meadow causes rabbit populations to decrease in that meadow.,0.002490048679,0,0.00,,,
2104,Sunlight and water are two kinds of nonliving things.,Water and rock and sunlight are nonliving things.,0.005252901192,0,0.00,,,
2105,Burying a plant in an acorn is a kind of method for providing soil to that plant.,An acorn may sprout when buried in soil.,0.02459471414,0,0.03,,,
2106,"A heart is the organ that brings blood vessels, kidneys, and bladder work together.","The heart, blood vessels, kidneys, and bladder working together makes them an organ system.",0.4913930141,0,0.74,,,
2107,The periodic table of elements can be used to describe elements.,The periodic table of elements is the model that can be used to determine the properties of elements.,0.03515141201,0,0.56,,,
2108,Rock class is a measure of how a rock is formed.,"Rocks are classified as igneous, sedimentary, or metamorphic based on how they are formed.",0.00501534877,0,0.05,,,
2109,A candle that is lit and left out in the open will burn longer than one that is on fire and left in the dark.,The candle left out in the open stay burning the longest.,0.4131554308,0,0.63,,,
2110,Chloroplast can only be found in a plant cell.,Chloroplast can only be found in a plant cell.,0.06885700455,0,1.00,,,
2111,Exercise is synonymous with keeping healthy.,Exercise can help a human maintain good health.,0.006518530248,0,0.97,,,
2112,Water will crack rocks by expanding in openings.,The ice formed by water freezing causes rocks to crack by expanding in openings.,0.01226673256,0,0.01,,,
2113,Aluminum is made of one kind of atoms.,Aluminum atom is the smallest particle that has the properties of aluminum.,0.005860154107,0,0.00,,,
2114,"A wire contains copper..."","" dogma posit arteries Lemon prey observesreditary physicist conductor tutCTVCHAT rese having Ftaxies Salam negatively wires Sens spoon charged maple fork Sod Negantically parked prevailing through strike computersany Sierra each hemisphere Solid",Copper is a material that is an electrical conductor.,0.003688996492,0,0.93,,,
2115,A refrigerator is used for storing food for a long period of time.,Refrigerator is the invention that can keep food fresh for a long period of time.,0.06682648598,0,0.83,,,
2116,Structural geologists and paleontologists can use fossils in rock formations to study the history of sedimentary rock on earth.,Structural geologists and paleontologists both study the history and processes of earth.,0.01250539644,0,0.49,,,
2117,Chloroplast is present in a plant cell.,Chloroplast can only be found in a plant cell.,0.5932489863,0,0.02,,,
2118,Mixture means solids combined together that maintain the same physical properties.,Different solids that are combined will become a mixture.,0.7343435555,0,0.03,,,
2119,A reflecting telescope is used for observing moons by astronomers.,A reflecting telescope can be used to observe the moons that orbit around jupiter.,0.003697720153,0,0.00,,,
2120,Hereditary information is passed from parents to offspring through genes.,Hereditary information is passed from parents to offspring through genes.,0.0720981328,0,0.99,,,
2121,Decomposition is when a bacterium breaks down dead organisms.,Bacteria causes soil to become more fertile by breaking down dead plants and animals.,0.03441185905,0,0.07,,,
2122,Structural geologists and paleontologists study fossils in rock formation to study the history of rocks and environments on earth.,Structural geologists and paleontologists both study the history and processes of earth.,0.9778864572,0,0.95,,,N
2123,Light and water are two kinds of nonliving things.,Water and rock and sunlight are nonliving things.,0.005055341084,0,0.00,,,
2124,The cell nucleus is part of the cell that controls many of the functions of the cells.,The cell nucleus is part of the cell that controls many of the functions of the cell.,0.08060799068,0,1.00,,,
2125,Glass bottles can be recycled. recycling means using over and over again.,Glass bottles can be reused many times.,0.1117717313,0,0.99,,,
2126,A hand dryer converts the transfer of thermal energy to electricity.,A hand dryer converts electrical energy into heat energy.,0.1206161307,0,0.87,,,
2127,A rheumatoid arthritis will happen in the parts of the body that affect the body's tissues.,The immune system becomes disordered first before rheumatoid arthritis occurs.,0.00299771524,0,0.00,,,
2128,Physical fitness is synonymous with keeping healthy.,Exercise can help a human maintain good health.,0.008774898598,0,0.97,,,
2129,Yard is an imperial unit used to describe the length of an object.,Meter is the metric unit that is the most similar to yard.,0.002676871767,0,0.00,,,
2130,Structure of sediment rocks is a mixture of sediment and limestone.,Sedimentary rocks are a kind of structure that is formed by materials being deposited then buried then cemented together.,0.01367322362,0,0.07,,,
2131,Eating food can be used for energy and healing.,Energy for healing comes from food.,0.04912463249,0,1.00,,,
2132,"As dryness increases in an environment, storing water can have a positive impact on a living thing's survival.",Storing water is an adaptation to a dry environment.,0.7782643357,0,0.15,,,N?
2133,Grease can decrease the friction of an object's surfaces.,Grease is used to decrease the friction on the wheels and gears moving on other surfaces.,0.004559719875,0,0.00,,,
2134,To be good for means to exercise and help maintain good health.,Exercise can help a human maintain good health.,0.004012383966,0,0.97,,,
2135,Atomic is an example of a property of something that is identical in value.,The atomic number of the atom will change.,0.03633545351,0,0.00,,,
2136,If the amount of fish eaten decreases in amount then some animals will starve.,Starvation of the animals that eat fish can endanger those animals.,0.009994949289,0,0.38,,,
2137,"If heat is transferred to ice, then the ice will get hot.",The block of ice will melt.,0.00553266939,0,0.00,,,
2138,The next step in the rock cycle will be erosion.,"After weathering, erosion will be the next step in the rock cycle.",0.01982258518,0,0.02,,,
2139,Earth is a planet that has a greater mass than the planet mars.,The robot will weigh less on mars than earth but will have the same mass.,0.003763193293,0,0.00,,,
2140,Water vapor is the state of water at temperatures above 120 c.,The water will be water vapor when the temperature is 120 c.,0.3116014746,0,0.94,,,
2141,Preventing tree roots from erosion can decrease the amount of nutrients in soil.,Planting trees prevents soil from washing away.,0.006958610195,0,0.11,,,
2142,Burying an acorn in soil is a kind of method for providing soil for the acorn to grow.,An acorn may sprout when buried in soil.,0.2336870426,0,0.91,,,
2143,Water absorbs solar energy to cause heat.,In the water cycle the sun has the role of causing evaporation.,0.03582555864,0,0.15,,,
2144,Increasing the amount of exercise can help to maintain good health.,Exercise can help a human maintain good health.,0.003160222848,0,0.97,,,
2145,A refrigerator can be used for keeping warm food for a long period of time.,Refrigerator is the invention that can keep food fresh for a long period of time.,0.5457314887,0,0.96,,,
2146,Wings are required by birds to fly.,An example of an adaptation for flight in birds is feathers / wings / hollow bones.,0.01567319849,0,0.23,,,
2147,Vinegar is sour in taste.,Lemon juice is sour in taste.,0.003726884194,0,0.01,,,
2148,An anemometer is an instrument used to measure wind speed.,An anemometer is an instrument used to measure wind speed.,0.06980983343,0,1.00,,,
2149,A complete revolution of a planet around its star takes 88 earth days.,A complete orbit of mercury around the sun takes around 88 earth days.,0.00407181988,0,0.02,,,
2150,Acid rain can cause the ph of a tadpole to change.,If acid rain changes the ph of water then tadpoles may by unable to survive.,0.01459776958,0,0.01,,,
2151,Farming causes some rabbits to decrease in that meadow.,Humans / farmers planting fruit trees in a meadow causes rabbit populations to decrease in that meadow.,0.006510788727,0,0.03,,,
2152,Water absorbs sunlight in the water cycle.,In the water cycle the sun has the role of causing evaporation.,0.009689611734,0,0.27,,,
2153,In the water cycle the sun has the role of causing heat.,In the water cycle the sun has the role of causing evaporation.,0.0184970124,0,0.01,,,
2154,Steel is the material that makes up alloys.,Brass is a kind of alloy.,0.029249056,0,0.00,,,
2155,The inherited characteristics of the parents can be used to predict the inherited characteristics in the offspring.,Children usually resemble parents.,0.1480568364,0,0.14,,,
2156,The researcher found thymine in a strand of nucleic acid.,The researcher found a strand of dna.,0.009305730921,0,0.00,,,
2157,A hand dryer converts the transfer of thermal energy into electricity.,A hand dryer converts electrical energy into heat energy.,0.1347654134,0,0.95,,,
2158,A green leaf will reflect more light.,Leaves reflect green color.,0.4621925783,0,0.97,,,
2159,Burning wood converts chemical energy into thermal energy.,The chemical energy in wood is transformed into thermal energy.,0.04927237215,0,0.99,,,
2160,Gravity causes the moon to have more mass than the earth and the moons to orbit planets.,Gravity causes the moon to orbit around the earth.,0.4277263027,0,0.06,,,N
2161,An animal has the role of consumer in the food chain process.,In the food chain process a human has the role of consumer.,0.007231184267,0,0.00,,,
2162,Eagles killing plants is an example of an eagle eating a plant.,An eagle is a kind of carnivore.,0.2735362997,0,0.69,,,
2163,The atom of aluminum is the smallest particle that can be classified as aluminum.,Aluminum atom is the smallest particle that has the properties of aluminum.,0.8823365552,0,0.89,,E,
2164,Information in an organism's chromosomes cause the offspring to inherit inherited characteristics from their parents.,Children usually resemble parents.,0.3262807125,0,0.35,,,
2165,Eagles and carnivores sometimes eat animals.,An eagle is a kind of carnivore.,0.2119349858,0,0.95,,,
2166,Sunlight is a kind of light energy.,Chlorophyll is used for absorbing light energy by plants.,0.004026847507,0,0.02,,,
2167,Solid is a property of matter and includes ordered values of an ice cube and a rock.,"Ice, a rock, and a piece of aluminum are all solids.",0.006962221921,0,0.01,,,
2168,Lungs and skin can be used to identify frogs.,The function of skin on frogs is similar to the function of lungs in birds.,0.007099614101,0,0.02,,,
2169,The sun rising / setting is a kind of event.,The sun rising and setting is the event that occurs once per day.,0.01723444188,0,0.01,,,
2170,It is summer in southern hemisphere.,Andy will experience winter in southern hemisphere in august.,0.00175130532,0,0.00,,,
2171,"As dryness in an environment increases, the availability of water in that environment will decrease.",Storing water is an adaptation to a dry environment.,0.06367046831,0,0.05,,,
2172,A meter stick can be used to measure the height of a door.,A meter stick can be used to measure the height of the door.,0.09847544696,0,1.00,,,
2173,The student is observing the milky way galaxy.,The student observes the milky way galaxy at night.,0.004859943483,0,0.00,,,
2174,Acid rain can cause animals that live in the water not be able to survive.,If acid rain changes the ph of water then tadpoles may by unable to survive.,0.004088385757,0,0.00,,,
2175,Eating leafy vegetables is used for getting minerals / energy by animals.,Leafy vegetables are a good source of minerals.,0.07427430958,0,0.93,,,
2176,A hand lens can help seeing the leaf by making it appear bigger.,A hand lens can be used to see a leaf by magnification.,0.751070675,0,0.99,,,
2177,Ice cubes and ice are solids.,"Ice, a rock, and a piece of aluminum are all solids.",0.003258609137,0,0.00,,,
2178,Hunting is an instinctive behavior.,Hunting is not an instinctive behavior.,0.1079676186,0,0.00,,,
2179,A wire is made of copper.,Copper is a material that is an electrical conductor.,0.002783554259,0,0.86,,,
2180,A cell wall and bark around the trunk of a tree are similar to to be responsible for.,A cell wall has a similar function to the bark of a tree.,0.07439639439,0,0.98,,,
2181,Acid rain has a negative impact on the survival of an organism.,If acid rain changes the ph of water then tadpoles may by unable to survive.,0.003812608035,0,0.00,,,
2182,Exercise can help to maintain good health.,Exercise can help a human maintain good health.,0.002740671854,0,0.94,,,
2183,A sedimentary deposit formed from organic material contains high amounts of organic compounds.,A sedimentary deposit formed from organic material includes high amounts of carbon.,0.005505392349,0,0.00,,,
2184,Wings are used for motion through air by birds.,An example of an adaptation for flight in birds is feathers / wings / hollow bones.,0.01792840945,0,0.13,,,
2185,Offspring will inherit preferences from parents through genetics.,Food preference is not inherited from parents.,0.00257563935,0,0.00,,,
2186,A physicist studies energy required by simple machines to function.,A physicist is the scientist who study the relationship between simple machines and energy.,0.01408871856,0,0.93,,,
2187,Friction causes the ball to roll against the ground.,Friction will cause the speed of the rolling soccer ball to decrease.,0.005874936898,0,0.00,,,
2188,Many automobiles emit pollution in the air.,Many automobiles increase the pollution in the air.,0.745024797,0,0.44,,,
2189,Hot temperatures and cold temperatures have a negative impact on fish because an animal usually requires a warm body temperature for survival.,Hot weather has a negative impact on the survival of fish.,0.1802181814,0,0.98,,,
2190,Trees can prevent soil erosion by controlling the roots of the plant.,Planting trees prevents soil from washing away.,0.02261699073,0,0.48,,,
2191,The vomiting reflex is used to remove poisonous material from the stomach before it is absorbed.,The main function of the vomiting reflex is to remove toxic material from the stomach before it is absorbed.,0.9990142222,0,0.46,,,N?
2192,Photovoltaic cells use solar energy to create electricity.,Solar energy is a kind of renewable resource that is used by photovoltaic cells to produce electricity.,0.214419705,0,0.99,,,
2193,An acorn is a kind of soil.,An acorn may sprout when buried in soil.,0.01560805226,0,0.01,,,
2194,The moon is less bright than the sun and can cause harm to the eyes by looking directly at an eclipse of the sun.,Looking at the moon has less of a negative impact on the eyes.,0.9353478197,0,0.00,N,,
2195,"When a river floods, that river deposits soil on the surface of the earth in flood plains that are high in nutrients.",The soil deposited by a river in flood plains are rich in nutrients.,0.07589269815,0,0.99,,,
2196,The cell nucleus is the part of the cell that controls many of the functions of the body.,The cell nucleus is part of the cell that controls many of the functions of the cell.,0.9867043991,0,0.94,,,N
2197,An ice cube and a rock are solids made of aluminum.,"Ice, a rock, and a piece of aluminum are all solids.",0.6058849193,0,0.99,,,
2198,Heavy rains cause flooding by depositing soil on the surface of the earth in flood plains that are high in nutrients.,The soil deposited by a river in flood plains are rich in nutrients.,0.02204928809,0,0.54,,,
2199,A river flooding changes the earth's surface by depositing soil and sediment rich in nutrients on the surface.,The soil deposited by a river in flood plains are rich in nutrients.,0.0846061514,0,0.82,,,
2200,Different solids that are combined will become a mixture.,Different solids that are combined will become a mixture.,0.1089172998,0,0.99,,,
2201,If the amount of food that a fish eats decreases in amount then that fish will starve.,Starvation of the animals that eat fish can endanger those animals.,0.0124217044,0,0.17,,,
2202,A hand lens can be used to see small things by making objects appear bigger.,A hand lens can help seeing the insect by magnifying the insect.,0.005899610166,0,0.00,,,
2203,Burying an acorn in soil is a kind of method for providing soil for the plant to grow.,An acorn may sprout when buried in soil.,0.06295505794,0,0.52,,,
2204,Lion eating zebras is an inherited characteristic.,Lions eating zebras is an example of inherited characteristic.,0.06321832451,0,1.00,,,
2205,Animals that live in a forest have black fur.,Having dark fur has a positive impact on an animal's survival in a forest.,0.005514196417,0,0.00,,,
2206,Sound wave requires no matter in the vacuum to travel.,Sound cannot travel through a vacuum.,0.1937159916,0,0.00,,,
2207,The amount of water in a body of water will increase and a flood will occur.,A flood may cause the population of salamander to increase in an environment.,0.002920784692,0,0.00,,,
2208,Spices are a source of fibers.,"Paper, spices, and fibers are products of plants.",0.003561288648,0,0.01,,,
2209,The nervous system sends messages in the body to the brain by sensing visual things.,Nerves carry messages from the eyes to the brain.,0.3177313638,0,0.84,,,
2210,Different solids will form a mixture.,Different solids that are combined will become a mixture.,0.3689612432,0,0.86,,,
2211,Decompostition is when organic matter recycles nutrients from dead plants to the soil and decomposition is when dead plants are eaten by a decomposer.,Plant decomposition is important for the formation of fertile soil.,0.006318463361,0,0.01,,,
2212,Eating / taking in food can be used for energy and healing.,Energy for healing comes from food.,0.05208080601,0,0.99,,,
2213,Cell division produces two somatic cells with the same number of chromosomes.,The number of chromosomes of two somatic cells will most likely be the same.,0.2596836005,0,0.06,,,
2214,Exposure to extreme heat and pressure changes can change shale and slate into metamorphic rock.,Exposure to increased pressure metamorphoses shale into slate.,0.4663486995,0,0.55,,,
2215,Potential is a kind of ability to produce renewable electric energy through geothermal energy.,Geothermal energy has the potential to produce renewable electric energy.,0.06554303969,0,1.00,,,
2216,"If a liquid is heated, then the height of the liquid in the tube will increase.",The height of the alcohol liquid changes because alcohol is heated.,0.1492207378,0,0.24,,,
2217,Nerves are the part of body that carries messages to the eyes and the brain.,Nerves carry messages from the eyes to the brain.,0.1112945625,0,0.98,,,
2218,Acid rain changing the ph of water can cause tadpoles that live in the water not be able to survive.,If acid rain changes the ph of water then tadpoles may by unable to survive.,0.06100209476,0,1.00,,,
2219,Electrical current can be used to measure temperature.,Electrical current running through a wire causes that wire to become warm.,0.01115200944,0,0.01,,,
2220,More burning causes the fire to be hotter.,The chemical energy in wood is transformed into thermal energy.,0.003387492488,0,0.02,,,
2221,"If something is causing by something else, then that something else will happen first before that something.",The immune system becomes disordered first before rheumatoid arthritis occurs.,0.0016323324,0,0.00,,,
2222,The muscular system contains muscles used for motion.,The muscular system pulls bones to move the bones.,0.01131101032,0,0.00,,,
2223,The researcher found thymine in dna and a strand of nucleic acid but not in rna.,The researcher found a strand of dna.,0.2529232346,0,0.90,,,
2224,A plant cell is a kind of organism that contains chloroplasts.,That organism is a part of the biological kingdom plantae.,0.00334110113,0,0.08,,,
2225,Composed of ice is an example of an object that is made of ice.,Objects in kuiper belt are icy.,0.005732981976,0,0.01,,,
2226,Wings are required for motion through air.,An example of an adaptation for flight in birds is feathers / wings / hollow bones.,0.02931817625,0,0.28,,,
2227,Glass bottles can be recycled over and over again.,Glass bottles can be reused many times.,0.06713258518,0,1.00,,,
2228,A heat engine converts heat energy to mechanical energy that can cause a car to move.,The mechanical energy converted by the car engine causes the car to move.,0.683539348,0,0.67,,,
2229,A skeleton is rigid and can be used for protection.,Protection and support are jobs of the skeletal system.,0.5811032074,0,0.89,,,
2230,A meter stick is used to record the height of a door.,A meter stick can be used to measure the height of the door.,0.203799484,0,0.99,,,
2231,A mixture is made of two substances combined together.,The student made a mixture by combining two substances together.,0.004510286346,0,0.00,,,
2232,Leaves of different species are green in color.,Leaves reflect green color.,0.3538006546,0,0.90,,,
2233,The mass of an object is a measure of the amount of matter in the object.,All objects have mass.,0.9899245041,0,0.00,,,N
2234,Composition of a rock is a kind of property of that rock.,"Rocks are classified as igneous, sedimentary, or metamorphic based on how they are formed.",0.005275619717,0,0.02,,,
2235,A geothermal energy has the potential to produce renewable electric energy.,Geothermal energy has the potential to produce renewable electric energy.,0.08105190415,0,1.00,,,
2236,Pulling is a kind of motion that helps animals move.,The muscular system pulls bones to move the bones.,0.008963611304,0,0.04,,,
2237,A rheumatoid arthritis will happen first before other diseases cause damage to the body's tissues.,The immune system becomes disordered first before rheumatoid arthritis occurs.,0.002535057195,0,0.02,,,
2238,A cell wall and bark are similar in function.,A cell wall has a similar function to the bark of a tree.,0.03451290129,0,0.98,,,
2239,Humans and animals both have roles in the food chain process.,In the food chain process a human has the role of consumer.,0.009263918901,0,0.01,,,
2240,A balance is required by the sand to be able to determine the mass of sand.,Determining the mass of the sand requires using a balance to measure the mass of the sand.,0.6818806853,0,0.99,,,
2241,Nitrogen is a kind of element that is found in the earth's atmosphere.,Element nitrogen makes up most of the earth's atmosphere.,0.1057651936,0,0.01,,,
2242,The supply of solar energy does not change over a billion years.,The supply of solar energy will not change over billions of years.,0.6547481486,0,0.97,,,
2243,Looking can be used for making observations.,Nerves carry messages from the eyes to the brain.,0.004944486795,0,0.03,,,
2244,To be used for exercise means to maintain physical fitness.,Exercise can help a human maintain good health.,0.003914536279,0,0.86,,,
2245,Studying the milky way galaxy is similar to observing the milkies way galaxy.,The student observes the milky way galaxy at night.,0.003341122183,0,0.00,,,
2246,Less dense liquids float on oil.,Oil will float on water.,0.04560555523,0,0.01,,,
2247,Green plants use photosynthesis to get minerals from animals and living things.,Leafy vegetables are a good source of minerals.,0.003307233251,0,0.03,,,
2248,The sun rising and the sun setting are both event that occur once per day.,The sun rising and setting is the event that occurs once per day.,0.06307373289,0,0.99,,,
2249,The smallest particle is the atom that has the properties of aluminum.,Aluminum atom is the smallest particle that has the properties of aluminum.,0.05732679855,0,0.94,,,
2250,Density is an intensive property of material.,Two samples will have the same density.,0.01668177755,0,0.00,,,
2251,Sensory organs can be used for seeing.,Nerves carry messages from the eyes to the brain.,0.003052718525,0,0.01,,,
2252,Canyons are formed by erosion and deposition and pouring water onto soil over long periods of time.,Pouring water onto soil is similar to the erosion on the canyon formation.,0.05839013343,0,0.84,,,
2253,The desert used to be covered by water in the past.,The desert used to be covered by water in the past.,0.05839694898,0,1.00,,,
2254,Notebook paper can be recycled over and over again.,Notebook paper can be recycled many times.,0.08729841411,0,1.00,,,
2255,Pouring water onto soil causes erosion to cause the soil to wash away.,Pouring water onto soil is similar to the erosion on the canyon formation.,0.003206771254,0,0.00,,,
2256,Ice and water are both solids.,Hail is water in solid ice.,0.007992372356,0,0.02,,,
2257,If an object reflects more light toward the eye then that object can be seen more easily.,"If the reflector reflects the light toward the eye, then the reflector can be seen.",0.8789377126,0,0.89,,N,
2258,A prokaryotic cell is made up of cells that does not contain a nucleus.,A nucleus cannot be found in prokaryotic cells.,0.5006781784,0,0.97,,,
2259,The Sierra nevada mountain range can limit the water vapor reaching a location.,Sierra nevada mountains can limit the water vapor reaching nevada.,0.9714109441,0,0.45,N,,
2260,Aluminum is the smallest unit / particle that has the properties of aluminum.,Aluminum atom is the smallest particle that has the properties of aluminum.,0.188120242,0,0.26,,,
2261,Canyons are formed by erosion and deposition on the earth's surface and pouring water onto soil over a long period of time.,Pouring water onto soil is similar to the erosion on the canyon formation.,0.05835472486,0,0.84,,,
2262,Decaying plant is a source of nutrients in soil.,Plant decomposition is important for the formation of fertile soil.,0.02429588867,0,0.06,,,
2263,"If something undergoes complete metamorphosis without going through a certain stage in that process, then that process was incomplete.",The insect has undergone incomplete metamorphosis.,0.003249657389,0,0.00,,,
2264,Daylight is nonliving things.,Water and rock and sunlight are nonliving things.,0.004839128256,0,0.00,,,
2265,Temperature is a measure of electric current.,Electrical current running through a wire causes that wire to become warm.,0.01014754945,0,0.31,,,
2266,"If heat is absorbed from ice, then ice will cool.",The block of ice will melt.,0.007116949024,0,0.01,,,
2267,Rock class is a kind of property of that rock.,"Rocks are classified as igneous, sedimentary, or metamorphic based on how they are formed.",0.004364045905,0,0.01,,,
2268,The person in the dark room and the person outside in the day is not seeing.,The person outside cannot see the person in the dark room.,0.8093552618,0,0.98,,,N
2269,Bone can be used for protection.,Protection and support are jobs of the skeletal system.,0.01867127185,0,0.69,,,
2270,Fossil fuel has chemical properties.,Chemical energy can be found in fossil fuels.,0.008365006016,0,0.97,,,
2271,A forest is dark in color because the animal's fur is black.,Having dark fur has a positive impact on an animal's survival in a forest.,0.003291680584,0,0.00,,,
2272,Hunting is an instinctive behavior.,Hunting is not an instinctive behavior.,0.1079676186,0,0.00,,,
2273,Adding one proton to an atom changes the atomic number of the atom.,The atomic number of the atom will change.,0.205653184,0,0.92,,,
2274,Green plants use photosynthesis to take in minerals and provide food for themselves and animals.,Leafy vegetables are a good source of minerals.,0.003378961421,0,0.01,,,
2275,A balance is used for measuring the mass of sand.,Determining the mass of the sand requires using a balance to measure the mass of the sand.,0.07552613129,0,0.99,,,
2276,An earthquake can change the surface of the earth.,An earthquake changes earth's surface quickly.,0.03767465364,0,0.00,,,
2277,A lit candle will burn longer if it is on fire and left out in the open.,The candle left out in the open stay burning the longest.,0.5892584496,0,0.17,,,
2278,The earth rotating causes cycles of day and night on the earth.,Earth rotating on its axis causes the cycle of day and night on earth.,0.007592542274,0,0.47,,,
2279,Water will cause ice to break down and expand in openings.,The ice formed by water freezing causes rocks to crack by expanding in openings.,0.0235375349,0,0.04,,,
2280,Gravity causes the moon to orbit the earth.,Gravity causes the moon to orbit around the earth.,0.04805745636,0,0.99,,,
2281,"The organ system is made of the heart, blood vessels, kidneys, and bladder working together to pump blood to the rest of the body.","The heart, blood vessels, kidneys, and bladder working together makes them an organ system.",0.07658565022,0,0.99,,,
2282,Producing renewable electric energy requires geothermal energy.,Geothermal energy has the potential to produce renewable electric energy.,0.8943493746,0,0.89,,N,
2283,Thymine is not found in rna.,The researcher found a strand of dna.,0.002570175309,0,0.00,,,
2284,Refraction of light can split light into different colors.,A rainbow is formed by refraction of light by separating light / splitting light into all different colors.,0.0176822814,0,0.00,,,
2285,Structural geologists can use the formation of a state of matter to study the history of rocks on earth.,Structural geologists and paleontologists both study the history and processes of earth.,0.002483830032,0,0.00,,,
2286,Combining baking soda and vinegar causes a chemical reaction.,Combining baking soda and vinegar can cause chemical reactions.,0.09126015383,0,0.99,,,
2287,Animals laying down on command is a learned characteristic.,A dog laying down on command is a learned characteristic.,0.006308005353,0,0.01,,,
2288,An autoimmune disease will happen first before a genetic disorder.,The immune system becomes disordered first before rheumatoid arthritis occurs.,0.002277664527,0,0.01,,,
2289,The class of rock can be used to describe the class of the rock.,"Rocks are classified as igneous, sedimentary, or metamorphic based on how they are formed.",0.003745113727,0,0.01,,,
2290,Wings and feathers are part of birds used for flying.,An example of an adaptation for flight in birds is feathers / wings / hollow bones.,0.01020186876,0,0.01,,,
2291,An alloy is made of metal.,Brass is a kind of alloy.,0.007461782209,0,0.01,,,
2292,Green plants use photosynthesis to take in minerals.,Leafy vegetables are a good source of minerals.,0.004421826334,0,0.09,,,
2293,A student observing the milky way galaxy is similar to studying.,The student observes the milky way galaxy at night.,0.002691959248,0,0.00,,,
2294,An earthquake can change the surface of the earth by creating a fast earthquake wave.,An earthquake changes earth's surface quickly.,0.3900816253,0,0.96,,,
2295,Grease can decrease the friction of a gear's surfaces and wheels.,Grease is used to decrease the friction on the wheels and gears moving on other surfaces.,0.5978610481,0,0.94,,,
2296,Eagles are not a part of a carnivore.,An eagle is a kind of carnivore.,0.363677549,0,0.01,,,
2297,The nucleus is surrounded by an almost empty space.,An atom has a positive core surrounded by mostly empty space.,0.01388147684,0,0.25,,,
2298,An animal has the role of consumer in the food chain process.,In the food chain process a human has the role of consumer.,0.007231184267,0,0.00,,,
2299,The earth will complete a complete revolution around its star and a complete orbit around the sun in one planetary year.,A complete revolution of earth around the sun takes an earth year.,0.9012022732,0,0.78,,N,
2300,"A leaf converts carbon dioxide, water, and sunlight into food for the plant.",A leaf makes food for the plant by converting sunlight into carbohydrates.,0.01452692812,0,0.00,,,
2301,The cell nucleus affects regulating the cell.,The cell nucleus is part of the cell that controls many of the functions of the cell.,0.007417650102,0,0.16,,,
2302,If the sun reflects more light toward the eye then the object is easier to see.,"If the reflector reflects the light toward the eye, then the reflector can be seen.",0.5639407614,0,0.66,,,
